Deltoid,Bicep,Time
-9.0,-5.0,0.682
5.0,-3.0,0.683
12.0,0.0,0.684
3.0,3.0,0.685
-5.0,6.0,0.686
-2.0,4.0,0.687
2.0,2.0,0.688
0.0,0.0,0.689
-4.0,-3.0,0.69
-2.0,-3.0,0.691
2.0,-4.0,0.692
2.0,-4.0,0.693
-1.0,-3.0,0.694
-1.0,-3.0,0.695
-1.0,-2.0,0.696
-3.0,-2.0,0.697
-5.0,-2.0,0.698
-4.0,-3.0,0.699
-6.0,-1.0,0.7
-11.0,-3.0,0.701
-11.0,-4.0,0.702
-2.0,-5.0,0.703
7.0,-4.0,0.704
7.0,0.0,0.705
2.0,2.0,0.706
1.0,0.0,0.707
4.0,-3.0,0.708
5.0,-6.0,0.709
2.0,-5.0,0.71
1.0,-2.0,0.711
4.0,-4.0,0.712
6.0,-6.0,0.713
4.0,-4.0,0.714
3.0,-1.0,0.715
3.0,-1.0,0.716
4.0,0.0,0.717
3.0,1.0,0.718
3.0,2.0,0.719
-2.0,2.0,0.72
-6.0,-2.0,0.721
-7.0,-2.0,0.722
0.0,0.0,0.723
8.0,3.0,0.724
8.0,3.0,0.725
3.0,4.0,0.726
0.0,1.0,0.727
4.0,-1.0,0.728
6.0,0.0,0.729
4.0,4.0,0.73
2.0,3.0,0.731
7.0,-2.0,0.732
16.0,-6.0,0.733
16.0,-2.0,0.734
6.0,0.0,0.735
-8.0,-2.0,0.736
-11.0,-3.0,0.737
-6.0,-4.0,0.738
-6.0,-1.0,0.739
-10.0,0.0,0.74
-26.0,-2.0,0.741
-32.0,-3.0,0.742
-8.0,-3.0,0.743
11.0,0.0,0.744
19.0,2.0,0.745
24.0,3.0,0.746
20.0,2.0,0.747
15.0,2.0,0.748
9.0,1.0,0.749
4.0,0.0,0.75
4.0,-2.0,0.751
4.0,-2.0,0.752
5.0,0.0,0.753
6.0,-1.0,0.754
2.0,-2.0,0.755
-1.0,-2.0,0.756
0.0,1.0,0.757
2.0,1.0,0.758
0.0,-1.0,0.759
-2.0,-4.0,0.76
-4.0,-9.0,0.761
-4.0,-10.0,0.762
-2.0,-9.0,0.763
0.0,-3.0,0.764
0.0,4.0,0.765
-1.0,9.0,0.766
1.0,8.0,0.767
5.0,4.0,0.768
6.0,3.0,0.769
5.0,3.0,0.77
7.0,1.0,0.771
10.0,-3.0,0.772
11.0,-4.0,0.773
13.0,-3.0,0.774
12.0,-1.0,0.775
9.0,-2.0,0.776
3.0,-1.0,0.777
-1.0,-2.0,0.778
-2.0,-2.0,0.779
-3.0,-1.0,0.78
-7.0,0.0,0.781
-10.0,1.0,0.782
-4.0,2.0,0.783
5.0,3.0,0.784
8.0,3.0,0.785
2.0,4.0,0.786
-1.0,3.0,0.787
1.0,2.0,0.788
2.0,0.0,0.789
0.0,-1.0,0.79
-1.0,0.0,0.791
2.0,0.0,0.792
5.0,-2.0,0.793
5.0,-5.0,0.794
5.0,-5.0,0.795
6.0,-5.0,0.796
8.0,-3.0,0.797
4.0,-1.0,0.798
1.0,-1.0,0.799
-3.0,-4.0,0.8
-5.0,-6.0,0.801
-6.0,-5.0,0.802
-4.0,0.0,0.803
0.0,5.0,0.804
4.0,9.0,0.805
5.0,7.0,0.806
5.0,3.0,0.807
5.0,0.0,0.808
4.0,0.0,0.809
2.0,0.0,0.81
2.0,-1.0,0.811
3.0,-3.0,0.812
3.0,-2.0,0.813
3.0,0.0,0.814
4.0,0.0,0.815
3.0,-2.0,0.816
2.0,-2.0,0.817
0.0,-2.0,0.818
-2.0,0.0,0.819
-3.0,-2.0,0.82
2.0,-8.0,0.821
9.0,-9.0,0.822
19.0,-8.0,0.823
20.0,-2.0,0.824
-5.0,5.0,0.825
-27.0,5.0,0.826
-35.0,2.0,0.827
-37.0,-4.0,0.828
-18.0,-5.0,0.829
-1.0,-2.0,0.83
12.0,0.0,0.831
25.0,-2.0,0.832
34.0,-4.0,0.833
38.0,-1.0,0.834
28.0,3.0,0.835
18.0,4.0,0.836
8.0,3.0,0.837
1.0,0.0,0.838
1.0,-1.0,0.839
-2.0,-2.0,0.84
-7.0,-7.0,0.841
-11.0,-6.0,0.842
-4.0,-1.0,0.843
6.0,5.0,0.844
9.0,8.0,0.845
1.0,5.0,0.846
-5.0,2.0,0.847
-3.0,-1.0,0.848
0.0,0.0,0.849
-1.0,0.0,0.85
-4.0,0.0,0.851
-2.0,-4.0,0.852
3.0,-7.0,0.853
5.0,-8.0,0.854
1.0,-7.0,0.855
0.0,-7.0,0.856
2.0,-6.0,0.857
0.0,-5.0,0.858
-1.0,-3.0,0.859
-4.0,-1.0,0.86
-6.0,-4.0,0.861
-6.0,-5.0,0.862
0.0,-4.0,0.863
6.0,0.0,0.864
8.0,3.0,0.865
10.0,4.0,0.866
9.0,0.0,0.867
9.0,-3.0,0.868
13.0,-2.0,0.869
15.0,2.0,0.87
7.0,4.0,0.871
1.0,0.0,0.872
1.0,-4.0,0.873
0.0,0.0,0.874
-2.0,6.0,0.875
-4.0,7.0,0.876
-1.0,4.0,0.877
3.0,0.0,0.878
4.0,0.0,0.879
-3.0,0.0,0.88
-10.0,-1.0,0.881
-10.0,-2.0,0.882
-1.0,1.0,0.883
9.0,4.0,0.884
13.0,5.0,0.885
8.0,5.0,0.886
2.0,3.0,0.887
4.0,2.0,0.888
7.0,3.0,0.889
7.0,5.0,0.89
3.0,4.0,0.891
3.0,2.0,0.892
5.0,0.0,0.893
3.0,-1.0,0.894
2.0,-1.0,0.895
3.0,0.0,0.896
5.0,1.0,0.897
1.0,1.0,0.898
-4.0,-1.0,0.899
-7.0,-6.0,0.9
-4.0,-9.0,0.901
1.0,-6.0,0.902
