Deltoid,Bicep,Time,Bandpass_Filtered_Deltoid,Bandpass_Filtered_Bicep,RMS_Deltoid,RMS_Bicep
116.0,-10.0,44.269,,,,
156.0,-10.0,44.27,,,,
137.0,-9.0,44.271,,,,
94.0,-10.0,44.272,,,,
60.0,-13.0,44.273,,,,
5.0,-13.0,44.273999999999994,,,,
-81.0,-4.0,44.275,,,,
-146.0,5.0,44.276,,,,
-129.0,3.0,44.277,,,,
-36.0,1.0,44.278,,,,
77.0,4.0,44.278999999999996,,,,
137.0,11.0,44.28,,,,
98.0,10.0,44.281000000000006,,,,
2.0,5.0,44.282,,,,
-26.0,5.0,44.283,,,,
60.0,12.0,44.284,,,,
146.0,26.0,44.285,,,,
93.0,40.0,44.286,,,,
-71.0,49.0,44.287,,,,
-196.0,52.0,44.288000000000004,,,,
-205.0,46.0,44.288999999999994,,,,
-152.0,32.0,44.29,,,,
-107.0,10.0,44.291000000000004,,,,
-92.0,-19.0,44.292,,,,
-104.0,-38.0,44.293,,,,
-134.0,-43.0,44.294,,,,
-155.0,-40.0,44.295,,,,
-149.0,-45.0,44.29600000000001,,,,
-112.0,-56.0,44.297,,,,
-35.0,-50.0,44.298,,,,
84.0,-18.0,44.299,,,,
187.0,29.0,44.3,,,,
179.0,79.0,44.301,,,,
68.0,114.0,44.302,,,,
-11.0,122.0,44.303000000000004,,,,
30.0,102.0,44.303999999999995,,,,
127.0,81.0,44.305,,,,
172.0,96.0,44.306000000000004,,,,
161.0,156.0,44.306999999999995,,,,
137.0,218.0,44.308,,,,
97.0,211.0,44.309,,,,
23.0,88.0,44.31,,,,
-32.0,-124.0,44.31100000000001,,,,
-18.0,-339.0,44.312,,,,
21.0,-466.0,44.313,,,,
24.0,-491.0,44.31399999999999,,,,
17.0,-437.0,44.315,,,,
50.0,-351.0,44.316,,,,
79.0,-265.0,44.317,,,,
42.0,-185.0,44.318000000000005,,,,
8.0,-115.0,44.318999999999996,,,,
83.0,-60.0,44.32,,,,
185.0,-17.0,44.321000000000005,,,,
103.0,36.0,44.321999999999996,,,,
-174.0,102.0,44.323,,,,
-399.0,155.0,44.324,,,,
-386.0,170.0,44.325,,,,
-236.0,165.0,44.326,,,,
-131.0,172.0,44.327,,,,
-62.0,188.0,44.328,,,,
48.0,186.0,44.32899999999999,,,,
150.0,155.0,44.33,,,,
158.0,117.0,44.331,,,,
130.0,91.0,44.332,,,,
156.0,78.0,44.333,,,,
181.0,67.0,44.333999999999996,,,,
104.0,53.0,44.335,,,,
-10.0,39.0,44.336000000000006,,,,
-31.0,29.0,44.336999999999996,,,,
-2.0,37.0,44.338,,,,
-58.0,54.0,44.339,,,,
-160.0,52.0,44.34,,,,
-160.0,27.0,44.341,,,,
-65.0,-1.0,44.342,,,,
-13.0,-8.0,44.343,,,,
-20.0,-4.0,44.343999999999994,,,,
18.0,-3.0,44.345,,,,
115.0,-9.0,44.346000000000004,,,,
169.0,-15.0,44.347,,,,
140.0,-19.0,44.348,,,,
85.0,-21.0,44.349,,,,
26.0,-18.0,44.35,,,,
-47.0,-14.0,44.351000000000006,,,,
-104.0,-13.0,44.352,,,,
-114.0,-13.0,44.353,,,,
-108.0,-12.0,44.354,,,,
-119.0,-12.0,44.355,,,,
-112.0,-17.0,44.356,,,,
-47.0,-25.0,44.357,,,,
22.0,-24.0,44.358000000000004,,,,
35.0,-18.0,44.358999999999995,,,,
25.0,-16.0,44.36,,,,
41.0,-16.0,44.361000000000004,,,,
54.0,-15.0,44.361999999999995,,,,
27.0,-10.0,44.363,,,,
0.0,-8.0,44.364,,,,
14.0,-9.0,44.365,,,,
34.0,-10.0,44.36600000000001,,,,
23.0,-13.0,44.367,,,,
11.0,-12.0,44.368,,,,
26.0,-9.0,44.369,,,,
40.0,-5.0,44.37,,,,
27.0,-4.0,44.371,,,,
15.0,-6.0,44.372,,,,
26.0,-6.0,44.373000000000005,,,,
33.0,-4.0,44.373999999999995,,,,
18.0,-5.0,44.375,,,,
2.0,-9.0,44.376000000000005,,,,
7.0,-11.0,44.376999999999995,,,,
13.0,-8.0,44.378,,,,
9.0,-5.0,44.379,,,,
9.0,-3.0,44.38,,,,
21.0,0.0,44.381,,,,
23.0,0.0,44.382,,,,
11.0,-2.0,44.383,,,,
3.0,-5.0,44.38399999999999,,,,
4.0,-2.0,44.385,,,,
1.0,6.0,44.386,,,,
-7.0,13.0,44.387,,,,
-9.0,16.0,44.388000000000005,,,,
-10.0,10.0,44.388999999999996,,,,
-13.0,0.0,44.39,,,,
-16.0,-8.0,44.391000000000005,,,,
-17.0,-8.0,44.391999999999996,,,,
-24.0,-1.0,44.393,,,,
-34.0,0.0,44.394,,,,
-18.0,-2.0,44.395,,,,
21.0,-4.0,44.396,,,,
46.0,-5.0,44.397,,,,
33.0,-6.0,44.398,,,,
15.0,-10.0,44.398999999999994,,,,
17.0,-13.0,44.4,,,,
15.0,-7.0,44.401,,,,
-15.0,0.0,44.402,,,,
-36.0,5.0,44.403,,,,
-7.0,6.0,44.403999999999996,,,,
48.0,7.0,44.405,,,,
77.0,6.0,44.406000000000006,,,,
79.0,0.0,44.407,,,,
92.0,-10.0,44.408,,,,
99.0,-14.0,44.409,,,,
50.0,-5.0,44.41,,,,
-44.0,15.0,44.411,,,,
-116.0,29.0,44.412,,,,
-142.0,30.0,44.413000000000004,,,,
-157.0,16.0,44.413999999999994,,,,
-165.0,5.0,44.415,,,,
-155.0,3.0,44.416000000000004,,,,
-93.0,7.0,44.417,,,,
-37.0,16.0,44.418,,,,
-3.0,15.0,44.419,,,,
27.0,0.0,44.42,,,,
46.0,-23.0,44.42100000000001,,,,
54.0,-42.0,44.422,,,,
27.0,-46.0,44.423,,,,
10.0,-35.0,44.424,,,,
27.0,-16.0,44.425,,,,
43.0,4.0,44.426,,,,
55.0,17.0,44.427,,,,
65.0,15.0,44.428000000000004,,,,
64.0,4.0,44.428999999999995,,,,
53.0,-5.0,44.43,,,,
14.0,-10.0,44.431000000000004,,,,
-13.0,-9.0,44.431999999999995,,,,
-6.0,-6.0,44.433,,,,
4.0,-6.0,44.434,,,,
15.0,-11.0,44.435,,,,
20.0,-17.0,44.43600000000001,,,,
26.0,-20.0,44.437,,,,
14.0,-8.0,44.438,,,,
-21.0,8.0,44.43899999999999,,,,
-57.0,12.0,44.44,,,,
-59.0,4.0,44.441,,,,
-19.0,-3.0,44.442,,,,
31.0,0.0,44.443000000000005,,,,
58.0,10.0,44.443999999999996,,,,
60.0,19.0,44.445,,,,
52.0,27.0,44.446000000000005,,,,
41.0,30.0,44.446999999999996,,,,
20.0,24.0,44.448,,,,
0.0,11.0,44.449,,,,
4.0,0.0,44.45,,,,
29.0,0.0,44.451,,,,
34.0,10.0,44.452,,,,
6.0,18.0,44.453,,,,
-30.0,11.0,44.45399999999999,,,,
-37.0,-2.0,44.455,,,,
-32.0,-7.0,44.456,,,,
-39.0,-9.0,44.457,,,,
-47.0,-8.0,44.458,,,,
-26.0,-7.0,44.458999999999996,,,,
10.0,-9.0,44.46,,,,
20.0,-6.0,44.461000000000006,,,,
2.0,-1.0,44.461999999999996,,,,
-6.0,1.0,44.463,,,,
7.0,-1.0,44.464,,,,
13.0,-1.0,44.465,,,,
4.0,0.0,44.466,,,,
-1.0,-1.0,44.467,,,,
7.0,-4.0,44.468,,,,
13.0,-6.0,44.468999999999994,,,,
5.0,-3.0,44.47,,,,
-1.0,0.0,44.471000000000004,,,,
2.0,-1.0,44.472,,,,
4.0,-2.0,44.473,,,,
1.0,-4.0,44.474,,,,
-4.0,-5.0,44.475,,,,
-4.0,-4.0,44.476000000000006,,,,
-3.0,-3.0,44.477,,,,
-1.0,0.0,44.478,,,,
4.0,0.0,44.479,,,,
12.0,2.0,44.48,,,,
13.0,3.0,44.481,,,,
7.0,4.0,44.482,,,,
0.0,-1.0,44.483000000000004,,,,
-3.0,-7.0,44.483999999999995,,,,
-5.0,-9.0,44.485,,,,
-11.0,-5.0,44.486000000000004,,,,
-14.0,-1.0,44.486999999999995,,,,
-12.0,0.0,44.488,,,,
-9.0,0.0,44.489,,,,
-5.0,1.0,44.49,,,,
2.0,0.0,44.49100000000001,,,,
9.0,-1.0,44.492,,,,
9.0,-1.0,44.493,,,,
3.0,0.0,44.494,,,,
3.0,2.0,44.495,,,,
3.0,0.0,44.496,,,,
9.0,-5.0,44.497,,,,
17.0,-6.0,44.498000000000005,,,,
27.0,-5.0,44.498999999999995,,,,
31.0,-5.0,44.5,,,,
13.0,-6.0,44.501000000000005,,,,
-1.0,-6.0,44.501999999999995,,,,
-3.0,-6.0,44.503,,,,
-4.0,-3.0,44.504,,,,
4.0,2.0,44.505,,,,
11.0,8.0,44.506,,,,
13.0,10.0,44.507,,,,
17.0,4.0,44.508,,,,
26.0,0.0,44.50899999999999,,,,
22.0,2.0,44.51,,,,
-23.0,6.0,44.511,,,,
-53.0,4.0,44.512,,,,
-39.0,2.0,44.513000000000005,,,,
-17.0,0.0,44.513999999999996,,,,
12.0,0.0,44.515,,,,
6.0,0.0,44.516000000000005,,,,
-4.0,-5.0,44.516999999999996,,,,
1.0,-6.0,44.518,,,,
13.0,-7.0,44.519,,,,
10.0,-6.0,44.52,,,,
0.0,-5.0,44.521,,,,
-10.0,-3.0,44.522,,,,
-23.0,-1.0,44.523,,,,
-35.0,0.0,44.523999999999994,,,,
-18.0,0.0,44.525,,,,
27.0,4.0,44.526,,,,
55.0,4.0,44.527,,,,
44.0,2.0,44.528,,,,
24.0,2.0,44.528999999999996,,,,
22.0,2.0,44.53,,,,
23.0,2.0,44.531000000000006,,,,
0.0,3.0,44.532,,,,
-27.0,8.0,44.533,,,,
-33.0,11.0,44.534,,,,
-19.0,8.0,44.535,,,,
-11.0,3.0,44.536,,,,
-10.0,-4.0,44.537,,,,
-4.0,-4.0,44.538000000000004,,,,
9.0,-1.0,44.538999999999994,,,,
12.0,3.0,44.54,,,,
8.0,4.0,44.541000000000004,,,,
5.0,4.0,44.542,,,,
6.0,1.0,44.543,,,,
8.0,2.0,44.544,,,,
5.0,5.0,44.545,,,,
0.0,9.0,44.54600000000001,,,,
-3.0,11.0,44.547,,,,
-5.0,10.0,44.548,,,,
-3.0,9.0,44.549,,,,
1.0,8.0,44.55,,,,
2.0,5.0,44.551,,,,
0.0,-2.0,44.552,,,,
1.0,-8.0,44.553000000000004,,,,
1.0,-8.0,44.553999999999995,,,,
0.0,0.0,44.555,,,,
-4.0,17.0,44.556000000000004,,,,
-9.0,25.0,44.556999999999995,,,,
-11.0,21.0,44.558,,,,
-1.0,10.0,44.559,,,,
6.0,4.0,44.56,,,,
10.0,7.0,44.56100000000001,,,,
13.0,9.0,44.562,,,,
17.0,2.0,44.563,,,,
19.0,-11.0,44.56399999999999,,,,
15.0,-28.0,44.565,,,,
11.0,-49.0,44.566,,,,
10.0,-73.0,44.567,,,,
9.0,-90.0,44.568000000000005,,,,
9.0,-89.0,44.568999999999996,,,,
10.0,-71.0,44.57,,,,
9.0,-47.0,44.571000000000005,,,,
8.0,-33.0,44.571999999999996,,,,
9.0,-25.0,44.573,,,,
12.0,-20.0,44.574,,,,
10.0,-5.0,44.575,,,,
6.0,8.0,44.576,,,,
2.0,12.0,44.577,,,,
2.0,11.0,44.578,,,,
2.0,16.0,44.57899999999999,,,,
0.0,33.0,44.58,,,,
-6.0,50.0,44.581,,,,
-18.0,56.0,44.582,,,,
-25.0,50.0,44.583,,,,
-22.0,39.0,44.583999999999996,,,,
-10.0,32.0,44.585,,,,
0.0,29.0,44.586000000000006,,,,
7.0,26.0,44.586999999999996,,,,
10.0,19.0,44.588,,,,
9.0,13.0,44.589,,,,
10.0,9.0,44.59,,,,
12.0,9.0,44.591,,,,
12.0,11.0,44.592,,,,
10.0,12.0,44.593,,,,
4.0,9.0,44.593999999999994,,,,
2.0,7.0,44.595,,,,
-1.0,5.0,44.596000000000004,,,,
-4.0,-2.0,44.597,,,,
-8.0,-6.0,44.598,,,,
-6.0,-3.0,44.599,,,,
-2.0,7.0,44.6,,,,
-2.0,19.0,44.601000000000006,,,,
-6.0,27.0,44.602,,,,
-12.0,29.0,44.603,,,,
-13.0,29.0,44.604,,,,
-9.0,25.0,44.605,,,,
-2.0,17.0,44.606,,,,
7.0,2.0,44.607,,,,
16.0,-20.0,44.608000000000004,,,,
20.0,-46.0,44.608999999999995,,,,
14.0,-62.0,44.61,,,,
2.0,-54.0,44.611000000000004,,,,
-6.0,-29.0,44.611999999999995,,,,
-6.0,-8.0,44.613,,,,
-1.0,-7.0,44.614,,,,
2.0,-25.0,44.615,,,,
1.0,-49.0,44.61600000000001,,,,
-1.0,-72.0,44.617,,,,
2.0,-86.0,44.618,,,,
13.0,-90.0,44.619,,,,
24.0,-71.0,44.62,,,,
25.0,-28.0,44.621,,,,
16.0,18.0,44.622,,,,
5.0,44.0,44.623000000000005,,,,
2.0,45.0,44.623999999999995,,,,
4.0,41.0,44.625,,,,
3.0,42.0,44.626000000000005,,,,
-2.0,42.0,44.626999999999995,,,,
-3.0,33.0,44.628,,,,
0.0,25.0,44.629,,,,
0.0,21.0,44.63,,,,
-3.0,19.0,44.631,,,,
-6.0,16.0,44.632,,,,
-8.0,18.0,44.633,,,,
-9.0,23.0,44.63399999999999,,,,
-12.0,29.0,44.635,,,,
-14.0,31.0,44.636,,,,
-12.0,29.0,44.637,,,,
-9.0,30.0,44.638000000000005,,,,
-1.0,36.0,44.638999999999996,,,,
6.0,47.0,44.64,,,,
5.0,65.0,44.641000000000005,,,,
3.0,74.0,44.641999999999996,,,,
-1.0,61.0,44.643,,,,
-4.0,24.0,44.644,,,,
0.0,-12.0,44.645,,,,
3.0,-32.0,44.646,,,,
2.0,-49.0,44.647,,,,
1.0,-79.0,44.648,,,,
2.0,-112.0,44.648999999999994,,,,
4.0,-121.0,44.65,,,,
8.0,-105.0,44.651,,,,
11.0,-85.0,44.652,,,,
11.0,-76.0,44.653,,,,
10.0,-65.0,44.653999999999996,,,,
9.0,-29.0,44.655,,,,
6.0,14.0,44.656000000000006,,,,
5.0,37.0,44.657,,,,
2.0,42.0,44.658,,,,
2.0,45.0,44.659,,,,
7.0,45.0,44.66,,,,
11.0,35.0,44.661,,,,
8.0,15.0,44.662,,,,
7.0,-1.0,44.663000000000004,,,,
9.0,-6.0,44.663999999999994,,,,
13.0,0.0,44.665,,,,
14.0,20.0,44.666000000000004,,,,
13.0,45.0,44.667,,,,
11.0,62.0,44.668,,,,
4.0,67.0,44.669,,,,
-8.0,64.0,44.67,,,,
-17.0,60.0,44.67100000000001,,,,
-15.0,44.0,44.672,,,,
-10.0,16.0,44.673,,,,
-3.0,-27.0,44.674,,,,
-1.0,-69.0,44.675,,,,
1.0,-93.0,44.676,,,,
1.0,-101.0,44.677,,,,
-2.0,-91.0,44.678000000000004,,,,
-3.0,-76.0,44.678999999999995,,,,
0.0,-57.0,44.68,,,,
1.0,-34.0,44.681000000000004,,,,
-3.0,-7.0,44.681999999999995,,,,
-3.0,11.0,44.683,,,,
0.0,17.0,44.684,,,,
5.0,22.0,44.685,,,,
2.0,37.0,44.68600000000001,,,,
-1.0,51.0,44.687,,,,
0.0,49.0,44.688,,,,
4.0,27.0,44.68899999999999,,,,
7.0,0.0,44.69,,,,
8.0,-18.0,44.691,,,,
10.0,-28.0,44.692,,,,
12.0,-29.0,44.693000000000005,,,,
11.0,-23.0,44.693999999999996,,,,
6.0,-16.0,44.695,,,,
2.0,-13.0,44.696000000000005,,,,
1.0,-16.0,44.696999999999996,,,,
3.0,-15.0,44.698,,,,
8.0,-9.0,44.699,,,,
11.0,0.0,44.7,,,,
6.0,14.0,44.701,,,,
-2.0,26.0,44.702,,,,
-5.0,30.0,44.703,,,,
-2.0,27.0,44.70399999999999,,,,
2.0,28.0,44.705,,,,
3.0,30.0,44.706,,,,
4.0,25.0,44.707,,,,
11.0,14.0,44.708,,,,
17.0,11.0,44.708999999999996,,,,
15.0,14.0,44.71,,,,
5.0,18.0,44.711000000000006,,,,
1.0,19.0,44.711999999999996,,,,
4.0,20.0,44.713,,,,
8.0,17.0,44.714,,,,
4.0,16.0,44.715,,,,
-6.0,14.0,44.716,,,,
-11.0,10.0,44.717,,,,
-9.0,7.0,44.718,,,,
-5.0,0.0,44.718999999999994,,,,
-4.0,-4.0,44.72,,,,
-7.0,-5.0,44.721000000000004,,,,
-8.0,-4.0,44.722,,,,
-6.0,-6.0,44.723,,,,
-1.0,-6.0,44.724,,,,
2.0,1.0,44.725,,,,
1.0,9.0,44.726000000000006,,,,
3.0,12.0,44.727,,,,
8.0,14.0,44.728,,,,
10.0,20.0,44.729,,,,
8.0,28.0,44.73,,,,
4.0,25.0,44.731,,,,
3.0,2.0,44.732,,,,
3.0,-28.0,44.733000000000004,,,,
0.0,-64.0,44.733999999999995,,,,
-3.0,-86.0,44.735,,,,
-4.0,-91.0,44.736000000000004,,,,
-2.0,-87.0,44.736999999999995,,,,
0.0,-72.0,44.738,,,,
1.0,-51.0,44.739,,,,
6.0,-31.0,44.74,,,,
9.0,-14.0,44.74100000000001,,,,
4.0,-2.0,44.742,,,,
0.0,10.0,44.743,,,,
-1.0,22.0,44.744,,,,
2.0,27.0,44.745,,,,
1.0,28.0,44.746,,,,
0.0,27.0,44.747,,,,
0.0,28.0,44.748000000000005,,,,
1.0,26.0,44.748999999999995,,,,
0.0,19.0,44.75,,,,
-1.0,16.0,44.751000000000005,,,,
2.0,18.0,44.751999999999995,,,,
8.0,18.0,44.753,,,,
9.0,9.0,44.754,,,,
5.0,4.0,44.755,,,,
0.0,7.0,44.756,,,,
-2.0,9.0,44.757,,,,
-3.0,6.0,44.758,,,,
1.0,1.0,44.75899999999999,,,,
10.0,4.0,44.76,,,,
18.0,10.0,44.761,,,,
17.0,15.0,44.762,,,,
12.0,18.0,44.763000000000005,,,,
8.0,23.0,44.763999999999996,,,,
4.0,28.0,44.765,,,,
1.0,25.0,44.766000000000005,,,,
-2.0,13.0,44.766999999999996,,,,
-4.0,-1.0,44.768,,,,
-4.0,-9.0,44.769,,,,
-4.0,-14.0,44.77,,,,
-4.0,-16.0,44.771,,,,
-1.0,-20.0,44.772,,,,
8.0,-21.0,44.773,,,,
13.0,-21.0,44.773999999999994,,,,
16.0,-25.0,44.775,,,,
10.0,-30.0,44.776,,,,
4.0,-34.0,44.777,,,,
3.0,-28.0,44.778,,,,
10.0,-20.0,44.778999999999996,,,,
14.0,-13.0,44.78,,,,
6.0,-4.0,44.781000000000006,,,,
-6.0,5.0,44.782,,,,
-10.0,7.0,44.783,,,,
-4.0,4.0,44.784,,,,
-1.0,4.0,44.785,,,,
-2.0,9.0,44.786,,,,
2.0,10.0,44.787,,,,
12.0,1.0,44.788000000000004,,,,
11.0,-7.0,44.788999999999994,,,,
-3.0,-5.0,44.79,,,,
-17.0,0.0,44.791000000000004,,,,
-23.0,0.0,44.792,,,,
-23.0,-4.0,44.793,,,,
-23.0,-4.0,44.794,,,,
-23.0,3.0,44.795,,,,
-17.0,11.0,44.79600000000001,,,,
-8.0,12.0,44.797,,,,
-1.0,13.0,44.798,,,,
8.0,12.0,44.799,,,,
24.0,10.0,44.8,,,,
36.0,8.0,44.801,,,,
36.0,10.0,44.802,,,,
24.0,9.0,44.803000000000004,,,,
14.0,4.0,44.803999999999995,,,,
7.0,0.0,44.805,,,,
0.0,0.0,44.806000000000004,,,,
-4.0,1.0,44.806999999999995,,,,
-9.0,-1.0,44.808,,,,
-11.0,-6.0,44.809,,,,
-15.0,-7.0,44.81,,,,
-18.0,-4.0,44.81100000000001,,,,
-24.0,-3.0,44.812,,,,
-30.0,-1.0,44.813,,,,
-31.0,-2.0,44.81399999999999,,,,
-18.0,0.0,44.815,,,,
9.0,0.0,44.816,,,,
36.0,0.0,44.817,,,,
46.0,4.0,44.818000000000005,,,,
43.0,10.0,44.818999999999996,,,,
38.0,12.0,44.82,,,,
37.0,8.0,44.821000000000005,,,,
34.0,1.0,44.821999999999996,,,,
24.0,-4.0,44.823,,,,
9.0,-8.0,44.824,,,,
-5.0,-7.0,44.825,,,,
-11.0,-3.0,44.826,,,,
-6.0,-1.0,44.827,,,,
1.0,0.0,44.828,,,,
2.0,2.0,44.82899999999999,,,,
-3.0,5.0,44.83,,,,
-3.0,3.0,44.831,,,,
4.0,-3.0,44.832,,,,
13.0,-7.0,44.833,,,,
13.0,-10.0,44.833999999999996,,,,
11.0,-11.0,44.835,,,,
8.0,-11.0,44.836000000000006,,,,
3.0,-10.0,44.836999999999996,,,,
-4.0,-1.0,44.838,,,,
-12.0,8.0,44.839,,,,
-15.0,12.0,44.84,,,,
-18.0,14.0,44.841,,,,
-17.0,19.0,44.842,,,,
-15.0,23.0,44.843,,,,
-14.0,19.0,44.843999999999994,,,,
-15.0,7.0,44.845,,,,
-17.0,-3.0,44.846000000000004,,,,
-15.0,-8.0,44.847,,,,
-10.0,-8.0,44.848,,,,
-7.0,-7.0,44.849,,,,
-4.0,-9.0,44.85,,,,
1.0,-10.0,44.851000000000006,,,,
4.0,-8.0,44.852,,,,
4.0,0.0,44.853,,,,
2.0,1.0,44.854,,,,
2.0,-6.0,44.855,,,,
1.0,-19.0,44.856,,,,
4.0,-34.0,44.857,,,,
19.0,-41.0,44.858000000000004,,,,
37.0,-38.0,44.858999999999995,,,,
44.0,-23.0,44.86,,,,
34.0,-9.0,44.861000000000004,,,,
26.0,-6.0,44.861999999999995,,,,
24.0,-14.0,44.863,,,,
21.0,-24.0,44.864,,,,
8.0,-25.0,44.865,,,,
-5.0,-25.0,44.86600000000001,,,,
-8.0,-25.0,44.867,,,,
-4.0,-20.0,44.868,,,,
1.0,-6.0,44.869,,,,
5.0,7.0,44.87,,,,
4.0,12.0,44.871,,,,
-6.0,16.0,44.872,,,,
-17.0,21.0,44.873000000000005,,,,
-16.0,28.0,44.873999999999995,,,,
-2.0,31.0,44.875,,,,
6.0,32.0,44.876000000000005,,,,
6.0,27.0,44.876999999999995,,,,
1.0,19.0,44.878,,,,
-1.0,15.0,44.879,,,,
-6.0,17.0,44.88,,,,
-17.0,23.0,44.881,,,,
-26.0,21.0,44.882,,,,
-27.0,14.0,44.883,,,,
-23.0,7.0,44.88399999999999,,,,
-18.0,4.0,44.885,,,,
-11.0,2.0,44.886,,,,
-5.0,-2.0,44.887,,,,
4.0,-5.0,44.888000000000005,,,,
21.0,-5.0,44.888999999999996,,,,
38.0,-2.0,44.89,,,,
47.0,1.0,44.891000000000005,,,,
46.0,2.0,44.891999999999996,,,,
46.0,3.0,44.893,,,,
39.0,1.0,44.894,,,,
25.0,0.0,44.895,,,,
10.0,0.0,44.896,,,,
-5.0,-2.0,44.897,,,,
-17.0,-2.0,44.898,,,,
-20.0,-3.0,44.898999999999994,,,,
-28.0,-1.0,44.9,,,,
-50.0,-1.0,44.901,,,,
-73.0,-5.0,44.902,,,,
-98.0,-9.0,44.903,,,,
-111.0,-9.0,44.903999999999996,,,,
-84.0,-7.0,44.905,,,,
-53.0,-6.0,44.906000000000006,,,,
-11.0,-9.0,44.907,,,,
26.0,-10.0,44.908,,,,
51.0,-5.0,44.909,,,,
79.0,4.0,44.91,,,,
116.0,12.0,44.911,,,,
148.0,18.0,44.912,,,,
160.0,19.0,44.913000000000004,,,,
164.0,12.0,44.913999999999994,,,,
126.0,3.0,44.915,,,,
68.0,-4.0,44.916000000000004,,,,
16.0,-8.0,44.917,,,,
-14.0,-8.0,44.918,,,,
-38.0,-9.0,44.919,,,,
-62.0,-8.0,44.92,,,,
-74.0,-3.0,44.92100000000001,,,,
-58.0,-1.0,44.922,,,,
-27.0,-4.0,44.923,,,,
-8.0,-5.0,44.924,,,,
-13.0,-1.0,44.925,,,,
-29.0,4.0,44.926,,,,
-39.0,5.0,44.927,,,,
-27.0,4.0,44.928000000000004,,,,
-6.0,5.0,44.928999999999995,,,,
2.0,8.0,44.93,,,,
-11.0,15.0,44.931000000000004,,,,
-19.0,31.0,44.931999999999995,,,,
2.0,53.0,44.933,,,,
41.0,67.0,44.934,,,,
69.0,63.0,44.935,,,,
72.0,37.0,44.93600000000001,,,,
58.0,0.0,44.937,,,,
35.0,-32.0,44.938,,,,
10.0,-57.0,44.93899999999999,,,,
-11.0,-78.0,44.94,,,,
-23.0,-90.0,44.941,,,,
-34.0,-90.0,44.942,,,,
-41.0,-79.0,44.943000000000005,,,,
-36.0,-61.0,44.943999999999996,,,,
-26.0,-36.0,44.945,,,,
-26.0,-12.0,44.946000000000005,,,,
-37.0,5.0,44.946999999999996,,,,
-40.0,13.0,44.948,,,,
-35.0,18.0,44.949,,,,
-40.0,17.0,44.95,,,,
-52.0,9.0,44.951,,,,
-50.0,0.0,44.952,,,,
-29.0,-3.0,44.953,,,,
-7.0,0.0,44.95399999999999,,,,
2.0,4.0,44.955,,,,
4.0,6.0,44.956,,,,
10.0,3.0,44.957,,,,
17.0,3.0,44.958,,,,
16.0,4.0,44.958999999999996,,,,
8.0,4.0,44.96,,,,
-1.0,0.0,44.961000000000006,,,,
-7.0,-7.0,44.961999999999996,,,,
-15.0,-11.0,44.963,,,,
-20.0,-9.0,44.964,,,,
-21.0,-2.0,44.965,,,,
-17.0,7.0,44.966,,,,
-4.0,14.0,44.967,,,,
19.0,20.0,44.968,,,,
46.0,24.0,44.968999999999994,,,,
69.0,21.0,44.97,,,,
78.0,14.0,44.971000000000004,,,,
74.0,10.0,44.972,,,,
62.0,13.0,44.973,,,,
42.0,17.0,44.974,,,,
12.0,18.0,44.975,,,,
-26.0,15.0,44.976000000000006,,,,
-50.0,8.0,44.977,,,,
-42.0,4.0,44.978,,,,
-12.0,4.0,44.979,,,,
18.0,7.0,44.98,,,,
33.0,8.0,44.981,,,,
39.0,8.0,44.982,,,,
36.0,6.0,44.983000000000004,,,,
29.0,4.0,44.983999999999995,,,,
23.0,0.0,44.985,,,,
27.0,-5.0,44.986000000000004,,,,
36.0,-12.0,44.986999999999995,,,,
31.0,-16.0,44.988,,,,
2.0,-14.0,44.989,,,,
-34.0,-11.0,44.99,,,,
-59.0,-9.0,44.99100000000001,,,,
-76.0,-5.0,44.992,,,,
-90.0,1.0,44.993,,,,
-101.0,6.0,44.994,,,,
-97.0,6.0,44.995,,,,
-82.0,4.0,44.996,,,,
-64.0,0.0,44.997,,,,
-35.0,-1.0,44.998000000000005,,,,
15.0,0.0,44.998999999999995,,,,
82.0,1.0,45.0,,,,
137.0,4.0,45.001000000000005,,,,
163.0,5.0,45.001999999999995,,,,
170.0,4.0,45.003,,,,
166.0,3.0,45.004,,,,
148.0,1.0,45.005,,,,
109.0,0.0,45.006,,,,
56.0,-6.0,45.007,,,,
-2.0,-12.0,45.008,,,,
-53.0,-13.0,45.00899999999999,,,,
-87.0,-5.0,45.01,,,,
-87.0,8.0,45.011,,,,
-69.0,23.0,45.012,,,,
-55.0,28.0,45.013000000000005,,,,
-45.0,17.0,45.013999999999996,,,,
-14.0,-1.0,45.015,,,,
16.0,-12.0,45.016000000000005,,,,
44.0,-19.0,45.016999999999996,,,,
55.0,-26.0,45.018,,,,
13.0,-32.0,45.019,,,,
-26.0,-26.0,45.02,,,,
-62.0,-11.0,45.021,,,,
-92.0,-2.0,45.022,,,,
-104.0,-5.0,45.023,,,,
-105.0,-1.0,45.023999999999994,,,,
-73.0,17.0,45.025,,,,
-39.0,31.0,45.026,,,,
-3.0,23.0,45.027,,,,
26.0,7.0,45.028,,,,
30.0,4.0,45.028999999999996,,,,
20.0,9.0,45.03,,,,
-33.0,11.0,45.031000000000006,,,,
-95.0,24.0,45.032,,,,
-180.0,56.0,45.033,,,,
-255.0,78.0,45.034,,,,
-255.0,49.0,45.035,,,,
-152.0,-31.0,45.036,,,,
21.0,-106.0,45.037,,,,
193.0,-129.0,45.038000000000004,,,,
