
-4.24108, -2.35884, -6.84837, -0.47944, -0.98644, -1.07717
-3.97232, -2.27017, -6.66731, -0.45805, -0.96963, -1.15375
-3.89208, -2.63214, -5.42577, -0.50134, -1.00305, -1.10613
-4.11129, -2.44920, -6.13741, -0.45809, -1.00338, -1.14433
-3.99819, -2.54146, -6.49619, -0.43747, -0.86740, -1.14393
-4.02009, -2.51726, -6.49405, -0.52254, -0.95233, -1.13471
-3.92192, -2.29288, -7.55702, -0.41504, -0.95278, -1.09601
-3.93322, -2.38485, -5.77872, -0.39419, -0.98641, -1.12500
-4.06482, -2.60894, -6.67515, -0.48034, -0.86726, -1.08649
-3.99524, -2.38070, -6.66784, -0.56465, -1.03745, -1.14454
-4.26312, -2.40399, -7.02811, -0.50114, -0.93541, -1.07708
-3.97094, -2.27126, -7.02405, -0.56573, -0.86754, -1.13451
-4.04281, -2.38339, -6.31428, -0.47993, -0.93542, -1.13459
-3.81399, -2.51700, -7.02527, -0.43613, -1.02058, -1.12503
-3.90373, -2.49340, -7.02513, -0.50026, -1.03751, -1.12521
-4.02046, -2.58648, -6.49684, -0.35163, -0.90142, -1.11509
-4.21504, -2.31211, -7.38162, -0.45755, -1.00367, -1.11545
-3.84274, -2.47452, -5.95572, -0.52242, -1.02023, -1.08696
-3.97398, -2.22664, -6.30949, -0.47964, -0.98650, -1.10593
-4.08509, -2.44758, -6.67097, -0.37177, -1.05461, -1.15382
-4.12956, -2.35777, -6.66877, -0.47892, -1.05451, -1.12526
-4.06090, -2.44903, -7.02645, -0.47929, -0.98648, -1.09631
-4.38112, -2.31392, -5.95979, -0.43695, -0.98637, -1.12512
-4.02067, -2.38433, -6.31509, -0.45886, -0.88444, -1.14401
-4.12953, -2.33829, -6.84928, -0.48019, -0.86751, -1.12480
-4.19172, -2.35607, -7.56020, -0.45729, -1.02072, -1.13465
-3.92976, -2.33972, -6.31152, -0.43695, -0.96946, -1.09622
-4.19571, -2.60329, -7.20898, -0.50037, -1.00345, -1.14434
-4.20191, -2.38384, -5.95926, -0.43728, -0.95229, -1.08668
-4.15234, -2.51481, -6.85073, -0.50058, -1.00342, -1.13477
-4.19887, -2.44893, -6.49333, -0.50088, -1.00331, -1.08688
-4.28712, -2.40307, -6.67150, -0.43643, -1.02044, -1.08678
-4.26426, -2.51396, -6.85171, -0.41470, -1.03749, -1.12512
-4.22032, -2.31483, -6.49104, -0.45811, -1.00341, -1.06761
-3.99707, -2.33694, -6.31077, -0.56488, -1.03738, -1.12540
-4.03961, -2.35857, -6.66810, -0.43609, -1.05457, -1.12517
-4.08751, -2.51646, -6.49510, -0.50108, -0.95237, -1.15385
-4.04629, -2.47406, -5.78144, -0.43716, -0.96927, -1.11548
-4.10613, -2.38201, -6.84812, -0.35078, -1.00362, -1.09612
-4.15649, -2.27222, -5.95785, -0.39463, -0.91845, -1.11525
-3.97443, -2.60921, -6.67380, -0.39433, -0.91836, -1.07685
-4.08236, -2.42549, -7.20525, -0.45780, -0.96961, -1.14414
-4.08713, -2.42959, -6.49352, -0.50176, -0.88430, -1.07699
-4.12645, -2.49208, -7.38470, -0.43619, -0.98662, -1.13455
-4.04785, -2.54013, -5.60405, -0.52259, -1.00315, -1.14451
-4.06565, -2.47255, -6.31516, -0.52255, -0.96929, -1.11560
-4.06633, -2.36201, -6.13551, -0.54448, -0.91826, -1.09635
-4.15478, -2.40411, -6.31477, -0.45805, -1.00341, -1.12514
-4.01840, -2.11392, -6.30848, -0.47971, -0.96960, -1.13464
-4.04132, -2.56107, -6.67243, -0.47927, -1.00338, -1.12515
-3.97350, -2.65027, -6.85178, -0.47910, -1.00342, -1.15389
-3.92723, -2.47189, -6.84809, -0.41492, -1.00358, -1.13457
-3.82008, -2.49794, -6.13587, -0.52300, -0.91827, -1.11546
-3.90600, -2.31697, -6.48947, -0.37257, -0.96961, -1.11525
-3.90713, -2.56389, -6.67278, -0.45859, -0.90140, -1.12485
-4.01898, -2.58274, -6.67272, -0.47907, -1.02042, -1.15395
-4.10748, -2.47058, -6.67037, -0.41461, -1.07148, -1.09643
-4.10869, -2.56024, -6.67385, -0.41496, -1.00348, -1.15380
-3.94358, -2.44899, -7.91671, -0.45788, -0.91872, -1.11517
-4.08307, -2.42546, -7.02597, -0.47900, -1.02053, -1.11556
-4.11143, -2.51749, -6.13742, -0.47953, -1.02022, -1.07732
-3.99374, -2.58456, -7.20771, -0.45822, -0.91848, -1.11527
-4.19974, -2.42580, -6.31563, -0.43649, -1.02043, -1.13474
-4.22107, -2.53861, -6.67513, -0.39399, -0.95244, -1.12489
-3.97028, -2.33722, -7.02417, -0.41499, -0.98668, -1.12492
-3.88165, -2.42987, -7.02568, -0.48005, -0.88448, -1.08645
-4.04120, -2.29100, -6.31056, -0.43598, -1.08857, -1.14445
-4.13274, -2.40590, -6.31500, -0.50144, -0.93531, -1.09631
-3.94750, -2.40385, -7.20322, -0.50063, -0.96961, -1.14420
-4.08698, -2.36012, -6.31337, -0.41524, -1.00348, -1.11546
-4.24341, -2.49328, -6.67403, -0.47965, -0.95238, -1.12505
-3.99148, -2.35813, -7.20077, -0.52155, -1.05457, -1.09651
-3.99152, -2.33662, -7.20200, -0.41480, -1.00370, -1.11536
-3.93042, -2.38459, -6.31289, -0.47997, -0.93541, -1.11540
-4.00125, -2.63062, -5.96265, -0.37274, -0.96932, -1.14411
-4.12985, -2.47276, -6.85100, -0.41563, -0.91846, -1.09605
-4.04118, -2.40533, -6.49150, -0.41520, -1.00347, -1.09627
-3.90671, -2.38274, -6.48997, -0.52227, -0.98646, -1.14435
-3.95055, -2.44893, -6.66876, -0.50044, -1.03746, -1.12525
-4.01847, -2.58715, -6.85239, -0.41605, -0.86736, -1.06717
-3.92819, -2.58494, -6.84999, -0.47947, -0.96939, -1.10587
-4.06381, -2.35964, -6.49203, -0.43672, -0.96954, -1.15375
-4.15006, -2.44777, -7.20626, -0.50078, -0.95253, -1.13461
-4.03961, -2.38252, -6.84765, -0.54395, -0.93544, -1.11549
-3.95323, -2.45040, -6.31409, -0.50107, -0.96939, -1.14430
-4.11292, -2.49635, -5.96120, -0.41590, -0.93530, -1.11535
-4.01719, -2.47345, -6.84920, -0.39401, -0.95249, -1.07690
-4.17948, -2.60585, -6.14064, -0.43658, -1.02027, -1.12519
-4.03867, -2.53852, -7.02773, -0.41479, -1.02050, -1.09627
-3.93161, -2.42696, -6.13564, -0.47938, -1.00347, -1.19228
-4.12844, -2.44787, -7.02738, -0.50064, -0.98649, -1.12512
-3.99701, -2.45282, -6.49236, -0.45875, -0.91831, -1.04822
-3.95567, -2.38501, -5.77858, -0.41565, -0.98636, -1.10587
-4.10218, -2.37913, -7.55997, -0.47880, -1.00370, -1.14423
-4.00000, -2.38558, -5.95773, -0.45891, -0.91831, -1.09620
-4.12648, -2.17813, -7.02206, -0.47898, -1.02071, -1.13472
-4.17772, -2.35946, -6.13676, -0.32951, -1.02055, -1.13454
-4.01890, -2.47046, -6.49195, -0.43600, -1.07150, -1.14441
-4.11004, -2.33704, -6.31361, -0.56543, -0.95238, -1.15398
-4.13470, -2.47083, -5.95914, -0.47922, -1.05431, -1.14452
-4.11047, -2.49480, -6.31602, -0.45821, -0.98633, -1.10594
-4.17577, -2.64923, -6.85423, -0.45782, -0.98640, -1.15384
-4.15298, -2.29246, -6.49081, -0.43672, -0.98651, -1.10586
-4.15399, -2.47171, -6.49378, -0.43661, -1.00339, -1.09633
-4.26660, -2.51564, -6.49601, -0.41517, -1.00338, -1.10590
-4.15738, -2.60827, -6.14162, -0.39444, -0.93525, -1.09614
-4.24219, -2.49218, -6.85125, -0.52215, -0.98638, -1.12520
-4.22526, -2.60655, -6.14133, -0.60854, -0.93505, -1.11574
-3.95177, -2.58602, -6.67213, -0.47975, -0.95230, -1.07709
-4.04169, -2.31655, -6.31097, -0.47963, -1.00337, -1.05806
-4.02230, -2.62923, -6.14007, -0.37229, -1.02037, -1.14421
-3.74443, -2.40498, -7.38054, -0.43644, -0.93579, -1.18230
-3.96993, -2.44842, -7.20363, -0.47901, -1.00358, -1.12508
-3.97011, -2.44803, -7.02391, -0.41421, -1.10559, -1.08686
-4.04386, -2.27192, -5.95602, -0.39424, -0.96949, -1.12494
-4.08908, -2.53971, -6.13834, -0.41522, -1.02032, -1.10595
-3.85984, -2.36245, -6.84581, -0.52283, -0.90147, -1.09617
-4.30861, -2.37932, -6.85043, -0.41492, -1.00358, -1.14420
-4.01726, -2.11355, -6.48684, -0.43677, -0.96970, -1.14413
-4.13494, -2.36174, -5.95908, -0.50180, -0.90129, -1.12501
-4.04364, -2.42786, -6.13742, -0.32970, -0.98654, -1.15362
-3.90983, -2.38366, -5.95560, -0.52244, -1.00334, -1.13485
-4.04452, -2.58589, -6.31861, -0.52311, -0.88423, -1.13458
-3.99215, -2.24782, -7.02360, -0.32944, -0.96982, -1.13429
-4.12967, -2.44976, -6.85031, -0.43690, -0.93548, -1.10572
-4.01555, -2.44784, -7.02529, -0.45734, -1.05456, -1.11559
-4.15053, -2.53860, -7.20821, -0.43672, -0.93549, -1.10570
-4.02418, -2.54109, -5.78357, -0.32999, -0.96939, -1.15362
-4.12888, -2.31496, -6.84779, -0.45831, -0.93555, -1.11533
-3.72137, -2.40585, -7.38002, -0.30780, -0.96988, -1.14378
-4.31029, -2.31359, -6.49232, -0.45804, -1.00344, -1.09638
-3.99234, -2.56202, -7.38453, -0.47950, -0.93547, -1.08657
-4.24036, -2.40249, -7.02805, -0.43641, -0.98656, -1.12501
-4.06250, -2.31674, -6.66801, -0.52277, -0.93538, -1.05795
-4.04107, -2.49461, -6.67159, -0.47954, -0.96940, -1.11548
-4.40395, -2.35910, -5.96100, -0.43710, -0.96932, -1.11550
-4.17684, -2.35870, -6.31414, -0.43649, -1.02048, -1.13473
-4.10660, -2.53797, -7.02946, -0.45790, -0.96949, -1.13459
-4.08351, -2.35818, -6.84718, -0.39327, -1.03765, -1.13462
-3.99515, -2.42684, -6.66892, -0.43625, -1.03750, -1.10595
-4.06991, -2.72130, -5.96549, -0.48047, -0.88409, -1.12496
-3.99579, -2.51678, -6.67123, -0.39351, -1.02050, -1.11543
-3.97198, -2.42759, -6.84712, -0.47938, -0.98647, -1.09631
-4.06360, -2.51614, -6.67109, -0.56498, -1.00329, -1.10614
-4.16856, -2.40012, -7.73769, -0.58558, -1.03759, -1.12534
-4.18031, -2.47198, -5.96156, -0.45850, -0.95233, -1.16342
-4.08784, -2.40613, -6.31591, -0.39439, -0.91848, -1.13440
-4.01850, -2.20194, -6.31007, -0.39346, -1.03770, -1.17299
-4.22161, -2.51447, -6.49538, -0.43625, -1.03742, -1.14436
-4.02093, -2.51787, -6.31579, -0.47972, -0.96932, -1.11551
-4.08302, -2.40322, -7.02606, -0.45769, -1.00357, -1.12506
-4.05992, -2.33895, -7.20485, -0.43735, -0.85061, -1.10546
-4.40073, -2.35732, -6.49447, -0.50093, -0.98639, -1.12520
-4.08443, -2.38347, -6.84962, -0.37288, -0.90160, -1.11509
-3.99173, -2.40424, -7.38186, -0.56520, -0.91853, -1.12502
-4.13314, -2.31627, -6.13506, -0.50141, -0.95233, -1.09635
-3.97566, -2.45166, -6.31373, -0.52274, -0.95228, -1.08678
-4.13263, -2.58301, -6.49616, -0.50085, -0.98632, -1.14436
-3.95278, -2.56232, -6.49442, -0.45814, -0.96940, -1.14421
-4.13064, -2.49288, -6.67182, -0.47916, -1.02042, -1.12520
-3.90880, -2.40724, -6.13504, -0.39415, -0.96946, -1.11533
-3.85872, -2.42715, -7.02434, -0.50061, -0.98656, -1.13466
-3.90670, -2.42804, -6.49191, -0.35093, -0.98662, -1.15360
-4.10963, -2.33698, -6.31345, -0.47955, -0.98646, -1.14431
-4.15189, -2.22527, -6.66847, -0.45838, -0.93558, -1.12493
-4.15404, -2.38281, -6.49405, -0.41573, -0.91850, -1.13443
-4.04122, -2.51636, -6.67162, -0.52223, -0.98636, -1.12519
-4.30769, -2.37931, -7.02832, -0.45780, -0.98656, -1.13464
-4.01456, -2.33540, -7.20177, -0.60759, -0.98654, -1.14445
-4.06427, -2.44879, -6.49245, -0.52217, -1.00338, -1.13483
-3.79419, -2.54127, -6.67003, -0.45811, -0.96944, -1.11540
-4.17260, -2.44799, -7.20688, -0.47949, -0.93554, -1.13453
-4.08572, -2.38339, -6.67101, -0.48005, -0.90145, -1.11531
-4.12834, -2.42627, -7.02823, -0.39379, -0.95262, -1.13442
-4.15385, -2.51667, -6.67344, -0.52262, -0.93532, -1.11550
-4.01650, -2.31651, -6.84716, -0.39420, -0.91862, -1.10557
-4.01283, -2.44831, -7.56061, -0.45769, -0.96965, -1.11534
-4.18020, -2.33747, -5.77940, -0.52257, -1.00327, -1.12532
-4.13350, -2.38235, -6.13579, -0.54394, -0.98628, -1.11570
-4.06342, -2.22690, -6.49085, -0.41596, -0.88461, -1.14390
-3.99741, -2.38272, -6.31263, -0.47946, -1.00343, -1.12516
-4.22237, -2.42742, -6.31629, -0.41554, -0.96938, -1.09624
-3.81450, -2.36204, -6.84480, -0.47963, -0.95253, -1.09620
-3.99930, -2.33856, -5.95580, -0.47964, -1.00338, -1.12519
-3.88213, -2.51736, -7.02717, -0.50095, -0.93550, -1.14414
-4.10262, -2.29075, -7.38069, -0.41482, -0.98676, -1.12490
-4.06409, -2.40492, -6.49078, -0.60808, -0.98625, -1.08702
-3.92400, -2.24807, -7.20007, -0.47942, -0.95269, -1.11534
-4.24323, -2.51626, -6.67419, -0.41535, -0.96939, -1.09621
-4.26245, -2.35755, -7.02644, -0.50060, -1.00349, -1.09641
-3.99572, -2.49341, -6.67043, -0.45759, -1.03748, -1.13476
-4.28620, -2.53806, -7.03144, -0.39388, -0.95247, -1.09611
-4.15537, -2.33693, -6.13638, -0.37242, -1.00354, -1.15375
-3.94887, -2.35867, -6.84557, -0.45749, -1.03762, -1.14431
-4.03872, -2.26931, -6.84550, -0.52223, -0.96958, -1.14428
-4.06418, -2.29175, -6.31186, -0.45786, -1.02054, -1.15392
-3.99929, -2.33911, -5.95644, -0.41552, -0.98644, -1.12503
-4.15498, -2.29325, -6.13432, -0.43682, -1.00341, -1.08676
-4.05936, -2.56006, -7.38564, -0.37194, -0.98665, -1.13442
-3.97928, -2.51944, -5.78086, -0.52286, -0.96914, -1.09647
-4.08795, -2.29398, -6.13516, -0.39427, -0.95251, -1.12490
-4.11111, -2.56187, -6.31767, -0.47970, -0.96929, -1.12512
-3.99629, -2.36159, -6.48976, -0.52259, -0.96935, -1.06763
-4.10788, -2.27001, -6.48918, -0.50087, -1.00346, -1.09643
-4.19445, -2.33485, -7.02515, -0.41455, -1.05463, -1.10594
-4.35405, -2.44720, -6.85168, -0.45796, -0.98643, -1.10591
-4.09014, -2.27179, -5.77851, -0.45867, -0.95239, -1.13464
-3.90526, -2.49572, -6.84835, -0.47960, -0.95245, -1.10581
-4.01423, -2.33663, -7.20189, -0.50060, -0.98659, -1.10590
-3.97779, -2.67648, -6.14052, -0.37279, -0.96926, -1.08657
-4.06586, -2.33959, -6.13567, -0.41585, -0.93543, -1.10573
-4.10373, -2.47019, -7.38417, -0.39339, -0.98666, -1.12488
-3.97503, -2.22773, -6.13200, -0.41563, -0.96951, -1.09619
-3.99392, -2.33724, -6.84616, -0.45791, -0.98659, -1.12502
-4.08469, -2.22425, -6.48829, -0.39336, -1.05466, -1.12509
-4.12853, -2.67121, -7.20916, -0.47887, -1.02042, -1.12516
-4.26627, -2.33679, -6.31464, -0.35093, -1.02051, -1.09623
-4.22312, -2.51778, -6.31863, -0.39436, -0.93533, -1.09612
-4.12996, -2.33751, -6.67007, -0.43685, -0.95253, -1.11535
-4.17585, -2.53717, -6.67212, -0.56474, -1.03727, -1.10624
-4.13079, -2.74081, -6.85394, -0.41496, -1.02027, -1.05798
-4.02392, -2.31775, -5.60004, -0.45870, -0.96930, -1.10593
-4.17552, -2.44934, -6.67312, -0.37258, -0.95253, -1.12483
-4.06245, -2.22245, -6.48828, -0.45732, -1.07169, -1.19236
-4.12794, -2.38113, -7.02712, -0.39367, -0.96965, -1.13445
-4.13301, -2.53900, -6.31631, -0.47940, -1.02027, -1.09648
-3.97745, -2.56386, -6.13832, -0.47995, -0.95224, -1.10590
-4.08950, -2.54056, -6.13866, -0.47985, -0.96923, -1.09637
-3.99535, -2.27055, -6.48826, -0.43647, -1.02056, -1.10592
-3.97237, -2.47339, -6.84862, -0.43682, -0.95247, -1.08657
-4.20030, -2.29130, -6.13638, -0.41531, -0.98656, -1.18255
-3.96988, -2.44772, -7.20361, -0.47884, -1.02061, -1.14429
-4.38159, -2.38187, -5.96107, -0.43712, -0.96930, -1.10592
-4.21697, -2.44673, -7.20663, -0.41475, -1.00362, -1.13457
-4.10578, -2.56046, -7.20790, -0.47937, -0.95247, -1.12499
-3.92687, -2.31466, -6.66524, -0.47886, -1.07154, -1.09651
-3.94718, -2.67273, -7.56402, -0.54343, -0.95244, -1.12507
-4.10655, -2.38273, -6.84868, -0.39398, -0.95256, -1.09608
-4.01866, -2.49503, -6.67199, -0.43681, -0.95246, -1.12494
-4.13203, -2.20167, -6.13224, -0.50069, -1.03750, -1.14447
-4.01660, -2.53929, -7.02831, -0.43655, -0.96949, -1.10577
-3.92828, -2.45011, -6.66994, -0.41513, -0.98655, -1.13454
-4.21626, -2.42634, -7.38432, -0.50108, -0.91848, -1.07700
-4.10987, -2.33726, -6.31435, -0.45833, -0.95250, -1.16336
-3.88254, -2.45095, -6.84865, -0.37256, -0.93564, -1.14390
-3.88446, -2.36195, -6.49039, -0.50138, -0.91847, -1.13455
-3.99793, -2.67476, -6.49620, -0.39376, -1.00333, -1.09625
-4.06563, -2.49452, -6.31593, -0.45814, -0.98638, -1.13469
-4.15226, -2.49411, -6.85148, -0.39392, -0.95251, -1.11527
-4.19970, -2.31506, -6.31425, -0.52280, -0.93537, -1.12511
-3.97367, -2.27181, -6.48988, -0.45856, -0.91855, -1.13447
-3.97235, -2.51623, -6.84888, -0.43623, -1.02051, -1.12508
-3.85808, -2.29283, -6.84237, -0.41455, -1.07166, -1.08677
-4.22159, -2.42618, -6.49380, -0.54389, -0.96931, -1.11564
-4.28853, -2.18002, -6.31214, -0.52273, -0.95242, -1.10597
-4.10656, -2.58191, -7.02950, -0.45753, -1.02047, -1.13471
-4.15446, -2.58382, -6.67521, -0.52269, -0.91829, -1.13464
-4.11553, -2.53985, -5.60551, -0.52279, -0.96916, -1.16361
-4.03854, -2.44949, -7.02649, -0.47942, -0.96948, -1.09626
-3.95211, -2.47325, -6.49238, -0.45822, -0.96942, -1.11544
-4.01816, -2.58303, -6.85088, -0.52208, -0.98639, -1.14435
-3.95084, -2.31647, -6.48942, -0.39388, -0.98657, -1.10575
-4.10826, -2.31569, -6.49092, -0.43687, -0.96949, -1.09623
-3.92488, -2.36261, -7.20300, -0.41577, -0.88460, -1.06714
-4.04931, -2.49635, -5.24644, -0.47978, -1.03710, -1.10619
-4.04178, -2.58493, -6.67429, -0.41551, -0.93542, -1.12487
-4.24226, -2.35846, -6.67098, -0.45803, -0.98648, -1.11549
-4.01570, -2.20234, -6.84314, -0.56501, -0.98655, -1.11563
-4.28889, -2.29142, -6.31332, -0.52238, -1.00335, -1.09652
-4.17999, -2.42790, -5.95975, -0.52286, -0.95222, -1.11560
-4.13435, -2.53974, -6.13897, -0.47971, -0.98624, -1.10600
-3.81892, -2.40631, -6.13383, -0.43664, -1.00349, -1.15383
-4.03853, -2.47091, -7.02662, -0.47912, -1.00350, -1.11552
-3.97286, -2.44989, -6.66962, -0.39354, -1.02053, -1.10583
-4.01587, -2.35933, -7.02473, -0.56514, -0.95249, -1.12514
-4.01598, -2.58302, -7.20726, -0.47922, -0.96949, -1.13460
-3.97055, -2.31463, -7.02292, -0.58645, -0.96950, -1.11562
-4.13032, -2.40584, -6.67148, -0.39421, -0.93548, -1.08648
-4.15386, -2.24657, -6.31220, -0.45799, -1.00355, -1.15389
-3.99641, -2.45062, -6.49100, -0.45796, -1.02037, -1.06763
-4.05948, -2.44791, -7.20489, -0.37182, -1.02068, -1.12492
-4.10808, -2.40447, -6.67086, -0.50107, -0.95244, -1.12507
-4.17259, -2.46941, -7.20701, -0.47919, -0.96956, -1.15379
-4.28805, -2.31301, -6.49185, -0.54366, -1.00338, -1.11572
-4.20081, -2.40570, -6.13753, -0.41565, -0.96935, -1.08666
-4.32850, -2.31091, -7.20426, -0.52174, -1.02057, -1.12524
-4.17296, -2.49281, -7.02812, -0.37187, -1.03755, -1.08666
-4.13206, -2.15962, -6.13213, -0.48003, -0.95244, -1.08671
-4.15400, -2.31419, -6.31332, -0.39367, -1.02055, -1.13464
-3.81697, -2.40701, -6.49050, -0.41546, -0.95255, -1.13446
-4.09002, -2.38304, -5.95787, -0.58706, -0.95223, -1.13488
-4.19539, -2.49325, -7.20821, -0.45822, -0.91851, -1.12487
-4.20006, -2.56213, -6.49786, -0.39432, -0.91838, -1.12483
-3.93007, -2.58519, -6.49371, -0.43657, -1.00337, -1.10590
-3.93107, -2.38373, -6.13383, -0.47957, -1.00339, -1.11558
-3.93047, -2.38473, -6.31377, -0.41580, -0.91850, -1.13441
-4.03888, -2.49448, -7.02821, -0.41525, -0.95254, -1.11528
-3.85871, -2.33667, -6.84409, -0.43595, -1.05468, -1.14429
-4.11076, -2.51665, -6.31644, -0.50099, -0.98630, -1.12519
-3.97383, -2.33844, -6.49097, -0.41545, -0.95258, -1.14406
-4.11014, -2.42773, -6.31527, -0.43690, -0.96940, -1.11543
-4.04665, -2.38306, -5.60109, -0.47965, -1.02030, -1.14445
-3.99180, -2.42576, -7.20215, -0.47873, -1.05455, -1.08685
-4.17787, -2.51587, -6.31659, -0.47936, -1.02030, -1.11566
-4.15607, -2.40470, -6.13656, -0.52253, -0.98629, -1.11566
-4.10788, -2.29166, -6.49031, -0.41499, -1.02059, -1.13465
-3.92956, -2.24874, -6.30959, -0.56535, -0.96944, -1.13481
-4.29103, -2.31407, -5.95958, -0.32968, -1.00354, -1.15370
-4.24596, -2.60481, -6.31859, -0.54360, -1.02017, -1.11580
-4.02047, -2.60657, -6.49471, -0.56516, -0.98621, -1.11571
-4.12725, -2.55991, -7.38564, -0.54355, -0.95243, -1.11551
-3.87761, -2.44896, -7.55807, -0.45738, -1.02065, -1.08668
-4.03987, -2.31522, -6.66859, -0.43671, -0.96957, -1.12496
-4.22002, -2.33579, -6.67148, -0.45816, -0.95256, -1.16334
-4.19805, -2.62808, -6.85345, -0.47950, -0.96930, -1.09632
-4.03730, -2.27086, -7.02401, -0.37248, -0.95270, -1.09600
-3.92713, -2.31596, -6.66579, -0.47928, -1.02050, -1.07722
-4.08116, -2.29276, -7.20200, -0.41517, -0.96964, -1.06735
-4.03916, -2.42652, -6.84727, -0.47914, -1.02047, -1.09640
-4.24162, -2.44737, -6.85063, -0.43637, -1.00350, -1.12507
-4.15447, -2.53834, -6.49429, -0.52214, -1.02026, -1.09655
-3.96736, -2.31422, -7.55829, -0.47931, -0.93574, -1.13445
-4.02152, -2.63088, -6.31864, -0.37278, -0.95234, -1.10569
-4.19464, -2.46919, -7.20707, -0.39331, -1.00364, -1.14412
-4.17477, -2.17945, -6.48843, -0.50083, -1.00353, -1.11560
-4.14900, -2.35832, -7.20441, -0.39351, -0.98668, -1.11530
-4.17497, -2.35789, -6.66978, -0.54351, -1.00344, -1.13486
-4.04352, -2.38269, -6.13461, -0.54382, -1.00330, -1.11572
-4.28314, -2.20090, -7.20277, -0.47946, -0.95264, -1.10580
-3.97778, -2.33896, -5.77719, -0.47963, -1.02034, -1.11566
-3.97184, -2.38375, -6.84806, -0.35122, -0.93565, -1.11511
-3.97857, -2.36306, -5.77946, -0.45893, -0.91833, -1.12497
-4.04022, -2.38053, -6.66917, -0.50048, -1.02053, -1.16356
-4.10831, -2.62846, -6.85217, -0.54374, -0.96925, -1.09644
-4.04181, -2.60560, -6.67390, -0.47932, -0.98639, -1.15387
-3.97739, -2.36265, -5.95670, -0.50159, -0.93530, -1.10590
-3.94959, -2.29203, -6.66546, -0.54331, -1.03750, -1.11573
-3.86325, -2.49593, -6.31360, -0.43661, -1.00342, -1.12507
-4.01468, -2.27013, -7.02325, -0.39363, -0.98671, -1.10570
-4.17710, -2.53941, -6.49580, -0.43685, -0.96933, -1.09626
-4.03948, -2.40497, -6.84829, -0.45817, -0.95252, -1.11537
-4.11415, -2.49466, -5.78416, -0.39425, -0.95240, -1.20165
-4.03787, -2.38129, -7.02394, -0.54332, -1.02046, -1.08692
-4.05849, -2.42677, -7.38265, -0.39361, -0.96964, -1.08648
-4.05992, -2.49352, -7.20502, -0.45769, -1.00351, -1.08671
-4.10617, -2.33650, -6.84631, -0.52210, -1.00347, -1.09644
-4.06029, -2.51610, -7.20658, -0.41503, -0.96957, -1.11531
-3.90830, -2.45272, -6.31331, -0.50147, -0.93529, -1.07710
-4.02258, -2.45257, -5.95856, -0.43729, -0.95227, -1.07707
-4.03928, -2.42560, -6.84801, -0.45761, -1.02056, -1.14429
-4.15693, -2.40578, -5.95881, -0.43700, -0.98631, -1.09634
-4.17880, -2.65155, -6.31964, -0.43681, -0.98623, -1.09633
-3.97019, -2.42740, -7.20415, -0.47953, -0.93556, -1.11533
-4.03352, -2.26680, -7.55600, -0.45694, -1.07180, -1.12515
-4.38103, -2.29165, -5.95876, -0.50124, -0.98629, -1.10607
-4.08254, -2.58338, -7.38674, -0.45811, -0.91851, -1.12485
-4.04183, -2.49472, -6.49318, -0.43658, -1.00341, -1.10591
-4.19561, -2.40361, -7.02801, -0.43667, -0.95255, -1.11533
-4.06527, -2.24957, -6.13324, -0.48000, -0.95241, -1.09629
-3.97526, -2.44971, -6.31364, -0.45789, -1.02043, -1.13475
-4.12648, -2.49310, -7.38435, -0.45782, -0.96954, -1.09621
-4.19521, -2.51478, -7.20783, -0.45784, -0.96951, -1.12500
-3.95194, -2.49512, -6.49275, -0.39370, -1.00349, -1.12498
-4.06764, -2.45223, -5.95966, -0.41595, -0.93530, -1.09617
-4.05922, -2.38166, -7.20243, -0.50057, -1.00351, -1.06761
-4.19794, -2.33580, -6.49131, -0.45775, -1.03748, -1.11562
-4.15066, -2.47042, -7.02713, -0.47907, -1.02045, -1.08682
-3.95038, -2.24875, -6.48765, -0.43660, -1.00358, -1.10587
-4.05826, -2.17901, -7.20078, -0.41497, -0.96983, -1.15362
-4.11604, -2.34062, -5.24514, -0.45892, -0.96917, -1.08681
-4.12676, -2.33620, -7.20406, -0.45798, -0.95263, -1.12493
-3.85590, -2.29400, -7.37888, -0.43676, -0.91873, -1.10557
-3.88744, -2.36345, -5.95602, -0.45876, -0.93536, -1.10580
-4.04321, -2.49616, -6.31586, -0.43706, -0.95234, -1.09622
-4.22134, -2.42523, -6.49400, -0.47933, -1.00343, -1.14435
-4.09342, -2.40581, -5.42541, -0.50155, -0.95225, -1.18270
-4.04521, -2.54109, -6.13951, -0.52308, -0.90122, -1.13463
-4.00189, -2.40693, -5.60195, -0.39425, -0.98636, -1.13461
-4.19469, -2.49099, -7.20759, -0.37173, -1.02068, -1.16329
-4.15591, -2.56291, -6.31827, -0.41567, -0.95229, -1.08661
-4.10356, -2.40187, -7.38155, -0.58600, -1.00352, -1.12528
-4.02129, -2.47218, -6.13589, -0.47932, -1.03733, -1.11568
-4.10946, -2.31689, -6.31234, -0.50141, -0.95232, -1.05799
-4.13050, -2.40506, -6.67160, -0.43697, -0.93548, -1.11532
-4.15681, -2.53946, -6.13944, -0.45827, -0.98627, -1.11555
-4.26278, -2.15526, -6.84557, -0.56506, -0.96958, -1.15397
-4.17709, -2.38197, -6.31397, -0.50095, -1.00334, -1.09647
-3.99721, -2.51657, -6.49351, -0.45790, -1.00343, -1.14429
